# vr_quantify.py -- trial=trial2; CPM = count / (all-gene column sum of unscaled salmon.merged.gene_counts.tsv) * 1e6; cluster tier=200kb, supercluster tier=800kb; individual-paralog calls are tentative by construction
trial	scope	sample	cell_type	n_cells	cluster_id	family	supercluster_id	cluster_counts_sum	cluster_cpm_sum	top_gene_name	detected_gene_names	detected_fracs	interpretation_context	qc_overall	sort_verdict	suppress_biology	suppression_reason	biological_interpretation_permitted	k_members	k_detected	read_support	top_frac	second_frac	top_over_second	evenness	hill_effective_paralogs	chi2_uniform	p_uniform	power_vs_dominant	even_block_size	even_block_share	even_block_p_uniform	even_block_read_support	even_block_power	even_block_evenness	em_flag	em_flag_level	unique_channel_available	unique_background_floor	unique_support_threshold	block_unique_reads	n_block_members_unique_supported	block_unique_total	interpretation	unique_channel_used	n_pseudogene_members	n_functional_members	pseudogene_counts	pseudogene_cpm	pseudogene_share_of_cluster	pseudogene_bleed_flag	pseudogene_genes_detected	pseudogene_criteria_detected	pseudogene_criterion_conflicting	pseudogene_evidence_grades	pseudogene_mechanism	em_flag_note	expected_key	expected_clusters_lo	expected_clusters_hi	n_clusters_called	cluster_count_in_expected_range	sample_total_vr_cpm	nontarget_vr_cpm_max	dominant_cluster_id	dominant_cluster_share	expected_pattern_flags
trial2	cluster	target2cellsRep1_S3	target	2	V2R_chr7_cl019	V2R	V2R_chr7_sc011	0.0	0.0				monogenic_expectation	USABLE	PASS	False		True	2.0	0.0	0.0									0.0						no_signal	none	1.0						no VR signal in this cluster for this sample; no redistribution question arises	unique_reads_bam_nodup	0.0	2.0	0.0	0.0		no_pseudogene_members			0.0													
trial2	cluster	target2cellsRep1_S3	target	2	V2R_chr7_cl020	V2R	V2R_chr7_sc012	0.0	0.0				monogenic_expectation	USABLE	PASS	False		True	36.0	0.0	0.0									0.0						no_signal	none	1.0						no VR signal in this cluster for this sample; no redistribution question arises	unique_reads_bam_nodup	24.0	12.0	0.0	0.0		no_apparent_pseudogene_expression			0.0													
trial2	cluster	target2cellsRep1_S3	target	2	V2R_chr7_cl021	V2R	V2R_chr7_sc012	0.0	0.0				monogenic_expectation	USABLE	PASS	False		True	4.0	0.0	0.0									0.0						no_signal	none	1.0						no VR signal in this cluster for this sample; no redistribution question arises	unique_reads_bam_nodup	1.0	3.0	0.0	0.0		no_apparent_pseudogene_expression			0.0													
trial2	cluster	target2cellsRep1_S3	target	2	V2R_chrX_cl033	V2R	V2R_chrX_sc022	0.0	0.0				monogenic_expectation	USABLE	PASS	False		True	1.0	0.0	0.0									0.0						no_signal	none	1.0						no VR signal in this cluster for this sample; no redistribution question arises	unique_reads_bam_nodup	0.0	1.0	0.0	0.0		no_pseudogene_members			0.0													
trial2	cluster	target2cellsRep1_S3	target	2	V2R_chrY_cl034	V2R	V2R_chrY_sc023	0.0	0.0				monogenic_expectation	USABLE	PASS	False		True	1.0	0.0	0.0									0.0						no_signal	none	1.0						no VR signal in this cluster for this sample; no redistribution question arises	unique_reads_bam_nodup	1.0	0.0	0.0	0.0		pseudogene_only_cluster			0.0													
trial2	cluster	target2cellsRep1_S3	target	2	V2R_chrY_cl035	V2R	V2R_chrY_sc024	0.0	0.0				monogenic_expectation	USABLE	PASS	False		True	1.0	0.0	0.0									0.0						no_signal	none	1.0						no VR signal in this cluster for this sample; no redistribution question arises	unique_reads_bam_nodup	1.0	0.0	0.0	0.0		pseudogene_only_cluster			0.0													
trial2	cluster	target2cellsRep2_S4	target	2	V1R_chr13_cl020	V1R	V1R_chr13_sc015	0.0	0.0				monogenic_expectation	UNUSABLE	FAIL	True	qc_overall=UNUSABLE; tissue_verdict=VNO; sort_verdict=FAIL; library_status=FAILED; blocking_flags=sort_validation_FAIL;library_FAILED;warn_ratio_low_read_support;prep_suspect_failed_prep;low_unique_mapping(20.11<50);warn_high_unmapped_short(56.02>40);warn_bias_5p_skew(2.01>2)	False	64.0	0.0	0.0									0.0						no_signal	none	1.0						no VR signal in this cluster for this sample; no redistribution question arises	unique_reads_salmon_tx	31.0	33.0	0.0	0.0		no_apparent_pseudogene_expression			0.0			numbers emitted for the record only; sample is QC-suppressed and no biology may be read from it										
trial2	cluster	target2cellsRep2_S4	target	2	V1R_chr17_cl021	V1R	V1R_chr17_sc016	0.0	0.0				monogenic_expectation	UNUSABLE	FAIL	True	qc_overall=UNUSABLE; tissue_verdict=VNO; sort_verdict=FAIL; library_status=FAILED; blocking_flags=sort_validation_FAIL;library_FAILED;warn_ratio_low_read_support;prep_suspect_failed_prep;low_unique_mapping(20.11<50);warn_high_unmapped_short(56.02>40);warn_bias_5p_skew(2.01>2)	False	24.0	0.0	0.0									0.0						no_signal	none	1.0						no VR signal in this cluster for this sample; no redistribution question arises	unique_reads_salmon_tx	11.0	13.0	0.0	0.0		no_apparent_pseudogene_expression			0.0			numbers emitted for the record only; sample is QC-suppressed and no biology may be read from it										
trial2	cluster	target2cellsRep2_S4	target	2	V1R_chr18_cl022	V1R	V1R_chr18_sc017	0.0	0.0				monogenic_expectation	UNUSABLE	FAIL	True	qc_overall=UNUSABLE; tissue_verdict=VNO; sort_verdict=FAIL; library_status=FAILED; blocking_flags=sort_validation_FAIL;library_FAILED;warn_ratio_low_read_support;prep_suspect_failed_prep;low_unique_mapping(20.11<50);warn_high_unmapped_short(56.02>40);warn_bias_5p_skew(2.01>2)	False	3.0	0.0	0.0									0.0						no_signal	none	1.0						no VR signal in this cluster for this sample; no redistribution question arises	unique_reads_salmon_tx	2.0	1.0	0.0	0.0		no_apparent_pseudogene_expression			0.0			numbers emitted for the record only; sample is QC-suppressed and no biology may be read from it										
trial2	cluster	target2cellsRep2_S4	target	2	V1R_chr1_cl001	V1R	V1R_chr1_sc001	0.0	0.0				monogenic_expectation	UNUSABLE	FAIL	True	qc_overall=UNUSABLE; tissue_verdict=VNO; sort_verdict=FAIL; library_status=FAILED; blocking_flags=sort_validation_FAIL;library_FAILED;warn_ratio_low_read_support;prep_suspect_failed_prep;low_unique_mapping(20.11<50);warn_high_unmapped_short(56.02>40);warn_bias_5p_skew(2.01>2)	False	1.0	0.0	0.0									0.0						no_signal	none	1.0						no VR signal in this cluster for this sample; no redistribution question arises	unique_reads_salmon_tx	0.0	1.0	0.0	0.0		no_pseudogene_members			0.0			numbers emitted for the record only; sample is QC-suppressed and no biology may be read from it										
trial2	cluster	target2cellsRep2_S4	target	2	V1R_chr2_cl002	V1R	V1R_chr2_sc002	0.0	0.0				monogenic_expectation	UNUSABLE	FAIL	True	qc_overall=UNUSABLE; tissue_verdict=VNO; sort_verdict=FAIL; library_status=FAILED; blocking_flags=sort_validation_FAIL;library_FAILED;warn_ratio_low_read_support;prep_suspect_failed_prep;low_unique_mapping(20.11<50);warn_high_unmapped_short(56.02>40);warn_bias_5p_skew(2.01>2)	False	1.0	0.0	0.0									0.0						no_signal	none	1.0						no VR signal in this cluster for this sample; no redistribution question arises	unique_reads_salmon_tx	1.0	0.0	0.0	0.0		pseudogene_only_cluster			0.0			numbers emitted for the record only; sample is QC-suppressed and no biology may be read from it										
trial2	cluster	target2cellsRep2_S4	target	2	V1R_chr4_cl003	V1R	V1R_chr4_sc003	0.0	0.0				monogenic_expectation	UNUSABLE	FAIL	True	qc_overall=UNUSABLE; tissue_verdict=VNO; sort_verdict=FAIL; library_status=FAILED; blocking_flags=sort_validation_FAIL;library_FAILED;warn_ratio_low_read_support;prep_suspect_failed_prep;low_unique_mapping(20.11<50);warn_high_unmapped_short(56.02>40);warn_bias_5p_skew(2.01>2)	False	3.0	0.0	0.0									0.0						no_signal	none	1.0						no VR signal in this cluster for this sample; no redistribution question arises	unique_reads_salmon_tx	1.0	2.0	0.0	0.0		no_apparent_pseudogene_expression			0.0			numbers emitted for the record only; sample is QC-suppressed and no biology may be read from it										
trial2	cluster	target2cellsRep2_S4	target	2	V1R_chr5_cl004	V1R	V1R_chr5_sc004	0.0	0.0				monogenic_expectation	UNUSABLE	FAIL	True	qc_overall=UNUSABLE; tissue_verdict=VNO; sort_verdict=FAIL; library_status=FAILED; blocking_flags=sort_validation_FAIL;library_FAILED;warn_ratio_low_read_support;prep_suspect_failed_prep;low_unique_mapping(20.11<50);warn_high_unmapped_short(56.02>40);warn_bias_5p_skew(2.01>2)	False	1.0	0.0	0.0									0.0						no_signal	none	1.0						no VR signal in this cluster for this sample; no redistribution question arises	unique_reads_salmon_tx	1.0	0.0	0.0	0.0		pseudogene_only_cluster			0.0			numbers emitted for the record only; sample is QC-suppressed and no biology may be read from it										
trial2	cluster	target2cellsRep2_S4	target	2	V1R_chr6_cl005	V1R	V1R_chr6_sc005	0.0	0.0				monogenic_expectation	UNUSABLE	FAIL	True	qc_overall=UNUSABLE; tissue_verdict=VNO; sort_verdict=FAIL; library_status=FAILED; blocking_flags=sort_validation_FAIL;library_FAILED;warn_ratio_low_read_support;prep_suspect_failed_prep;low_unique_mapping(20.11<50);warn_high_unmapped_short(56.02>40);warn_bias_5p_skew(2.01>2)	False	3.0	0.0	0.0									0.0						no_signal	none	1.0						no VR signal in this cluster for this sample; no redistribution question arises	unique_reads_salmon_tx	3.0	0.0	0.0	0.0		pseudogene_only_cluster			0.0			numbers emitted for the record only; sample is QC-suppressed and no biology may be read from it										
trial2	cluster	target2cellsRep2_S4	target	2	V1R_chr6_cl006	V1R	V1R_chr6_sc006	0.0	0.0				monogenic_expectation	UNUSABLE	FAIL	True	qc_overall=UNUSABLE; tissue_verdict=VNO; sort_verdict=FAIL; library_status=FAILED; blocking_flags=sort_validation_FAIL;library_FAILED;warn_ratio_low_read_support;prep_suspect_failed_prep;low_unique_mapping(20.11<50);warn_high_unmapped_short(56.02>40);warn_bias_5p_skew(2.01>2)	False	21.0	0.0	0.0									0.0						no_signal	none	1.0						no VR signal in this cluster for this sample; no redistribution question arises	unique_reads_salmon_tx	4.0	17.0	0.0	0.0		no_apparent_pseudogene_expression			0.0			numbers emitted for the record only; sample is QC-suppressed and no biology may be read from it										
trial2	cluster	target2cellsRep2_S4	target	2	V1R_chr6_cl007	V1R	V1R_chr6_sc006	1.0	0.07968105908218645	Vmn1r27	Vmn1r27	1.000	monogenic_expectation	UNUSABLE	FAIL	True	qc_overall=UNUSABLE; tissue_verdict=VNO; sort_verdict=FAIL; library_status=FAILED; blocking_flags=sort_validation_FAIL;library_FAILED;warn_ratio_low_read_support;prep_suspect_failed_prep;low_unique_mapping(20.11<50);warn_high_unmapped_short(56.02>40);warn_bias_5p_skew(2.01>2)	False	21.0	1.0	1.0	1.0			0.0	1.0				0.0						insufficient_signal	none	1.0						only 1 reads in this cluster (< 20); too few to distinguish any within-cluster pattern from sampling noise	unique_reads_salmon_tx	10.0	11.0	0.0	0.0	0.0	no_apparent_pseudogene_expression			0.0			numbers emitted for the record only; sample is QC-suppressed and no biology may be read from it										
trial2	cluster	target2cellsRep2_S4	target	2	V1R_chr6_cl008	V1R	V1R_chr6_sc007	0.0	0.0				monogenic_expectation	UNUSABLE	FAIL	True	qc_overall=UNUSABLE; tissue_verdict=VNO; sort_verdict=FAIL; library_status=FAILED; blocking_flags=sort_validation_FAIL;library_FAILED;warn_ratio_low_read_support;prep_suspect_failed_prep;low_unique_mapping(20.11<50);warn_high_unmapped_short(56.02>40);warn_bias_5p_skew(2.01>2)	False	9.0	0.0	0.0									0.0						no_signal	none	1.0						no VR signal in this cluster for this sample; no redistribution question arises	unique_reads_salmon_tx	1.0	8.0	0.0	0.0		no_apparent_pseudogene_expression			0.0			numbers emitted for the record only; sample is QC-suppressed and no biology may be read from it										
trial2	cluster	target2cellsRep2_S4	target	2	V1R_chr6_cl009	V1R	V1R_chr6_sc008	1.0	0.07968105908218645	Vmn1r-ps28	Vmn1r-ps28	1.000	monogenic_expectation	UNUSABLE	FAIL	True	qc_overall=UNUSABLE; tissue_verdict=VNO; sort_verdict=FAIL; library_status=FAILED; blocking_flags=sort_validation_FAIL;library_FAILED;warn_ratio_low_read_support;prep_suspect_failed_prep;low_unique_mapping(20.11<50);warn_high_unmapped_short(56.02>40);warn_bias_5p_skew(2.01>2)	False	23.0	1.0	1.0	1.0			0.0	1.0				0.0						insufficient_signal	none	1.0						only 1 reads in this cluster (< 20); too few to distinguish any within-cluster pattern from sampling noise	unique_reads_salmon_tx	8.0	15.0	1.0	0.07968105908218645	1.0	no_apparent_pseudogene_expression			0.0			numbers emitted for the record only; sample is QC-suppressed and no biology may be read from it										
trial2	cluster	target2cellsRep2_S4	target	2	V1R_chr7_cl010	V1R	V1R_chr7_sc009	6287.999000000001	501.03441982772927	Vmn1r60	Vmn1r60,Vmn1r58,Vmn1r62	0.919,0.081,0.000	monogenic_expectation	UNUSABLE	FAIL	True	qc_overall=UNUSABLE; tissue_verdict=VNO; sort_verdict=FAIL; library_status=FAILED; blocking_flags=sort_validation_FAIL;library_FAILED;warn_ratio_low_read_support;prep_suspect_failed_prep;low_unique_mapping(20.11<50);warn_high_unmapped_short(56.02>40);warn_bias_5p_skew(2.01>2)	False	14.0	3.0	6288.0	0.9188209158430208	0.08101559812589028	11.341284111922047	0.25743194028755595	1.3268635088083127	9761.401872750477	0.00024993751562109475	1.0	0.0						no_redistribution_signature	none	1.0						within-cluster fractions are structured (distinguishable from an even split); consistent with a real per-paralog call rather than EM splitting	unique_reads_salmon_tx	3.0	11.0	0.0	0.0	0.0	no_apparent_pseudogene_expression			0.0			numbers emitted for the record only; sample is QC-suppressed and no biology may be read from it										
trial2	cluster	target2cellsRep2_S4	target	2	V1R_chr7_cl011	V1R	V1R_chr7_sc010	1.0	0.07968105908218645	Vmn1r70	Vmn1r70	1.000	monogenic_expectation	UNUSABLE	FAIL	True	qc_overall=UNUSABLE; tissue_verdict=VNO; sort_verdict=FAIL; library_status=FAILED; blocking_flags=sort_validation_FAIL;library_FAILED;warn_ratio_low_read_support;prep_suspect_failed_prep;low_unique_mapping(20.11<50);warn_high_unmapped_short(56.02>40);warn_bias_5p_skew(2.01>2)	False	12.0	1.0	1.0	1.0			0.0	1.0				0.0						insufficient_signal	none	1.0						only 1 reads in this cluster (< 20); too few to distinguish any within-cluster pattern from sampling noise	unique_reads_salmon_tx	6.0	6.0	0.0	0.0	0.0	no_apparent_pseudogene_expression			0.0			numbers emitted for the record only; sample is QC-suppressed and no biology may be read from it										
trial2	cluster	target2cellsRep2_S4	target	2	V1R_chr7_cl012	V1R	V1R_chr7_sc011	0.0	0.0				monogenic_expectation	UNUSABLE	FAIL	True	qc_overall=UNUSABLE; tissue_verdict=VNO; sort_verdict=FAIL; library_status=FAILED; blocking_flags=sort_validation_FAIL;library_FAILED;warn_ratio_low_read_support;prep_suspect_failed_prep;low_unique_mapping(20.11<50);warn_high_unmapped_short(56.02>40);warn_bias_5p_skew(2.01>2)	False	29.0	0.0	0.0									0.0						no_signal	none	1.0						no VR signal in this cluster for this sample; no redistribution question arises	unique_reads_salmon_tx	16.0	13.0	0.0	0.0		no_apparent_pseudogene_expression			0.0			numbers emitted for the record only; sample is QC-suppressed and no biology may be read from it										
trial2	cluster	target2cellsRep2_S4	target	2	V1R_chr7_cl013	V1R	V1R_chr7_sc011	0.0	0.0				monogenic_expectation	UNUSABLE	FAIL	True	qc_overall=UNUSABLE; tissue_verdict=VNO; sort_verdict=FAIL; library_status=FAILED; blocking_flags=sort_validation_FAIL;library_FAILED;warn_ratio_low_read_support;prep_suspect_failed_prep;low_unique_mapping(20.11<50);warn_high_unmapped_short(56.02>40);warn_bias_5p_skew(2.01>2)	False	6.0	0.0	0.0									0.0						no_signal	none	1.0						no VR signal in this cluster for this sample; no redistribution question arises	unique_reads_salmon_tx	1.0	5.0	0.0	0.0		no_apparent_pseudogene_expression			0.0			numbers emitted for the record only; sample is QC-suppressed and no biology may be read from it										
trial2	cluster	target2cellsRep2_S4	target	2	V1R_chr7_cl014	V1R	V1R_chr7_sc012	0.0	0.0				monogenic_expectation	UNUSABLE	FAIL	True	qc_overall=UNUSABLE; tissue_verdict=VNO; sort_verdict=FAIL; library_status=FAILED; blocking_flags=sort_validation_FAIL;library_FAILED;warn_ratio_low_read_support;prep_suspect_failed_prep;low_unique_mapping(20.11<50);warn_high_unmapped_short(56.02>40);warn_bias_5p_skew(2.01>2)	False	1.0	0.0	0.0									0.0						no_signal	none	1.0						no VR signal in this cluster for this sample; no redistribution question arises	unique_reads_salmon_tx	0.0	1.0	0.0	0.0		no_pseudogene_members			0.0			numbers emitted for the record only; sample is QC-suppressed and no biology may be read from it										
trial2	cluster	target2cellsRep2_S4	target	2	V1R_chr7_cl015	V1R	V1R_chr7_sc013	1.0	0.07968105908218645	Vmn1r116	Vmn1r116	1.000	monogenic_expectation	UNUSABLE	FAIL	True	qc_overall=UNUSABLE; tissue_verdict=VNO; sort_verdict=FAIL; library_status=FAILED; blocking_flags=sort_validation_FAIL;library_FAILED;warn_ratio_low_read_support;prep_suspect_failed_prep;low_unique_mapping(20.11<50);warn_high_unmapped_short(56.02>40);warn_bias_5p_skew(2.01>2)	False	37.0	1.0	1.0	1.0			0.0	1.0				0.0						insufficient_signal	none	1.0						only 1 reads in this cluster (< 20); too few to distinguish any within-cluster pattern from sampling noise	unique_reads_salmon_tx	6.0	31.0	0.0	0.0	0.0	no_apparent_pseudogene_expression			0.0			numbers emitted for the record only; sample is QC-suppressed and no biology may be read from it										
trial2	cluster	target2cellsRep2_S4	target	2	V1R_chr7_cl016	V1R	V1R_chr7_sc013	0.0	0.0				monogenic_expectation	UNUSABLE	FAIL	True	qc_overall=UNUSABLE; tissue_verdict=VNO; sort_verdict=FAIL; library_status=FAILED; blocking_flags=sort_validation_FAIL;library_FAILED;warn_ratio_low_read_support;prep_suspect_failed_prep;low_unique_mapping(20.11<50);warn_high_unmapped_short(56.02>40);warn_bias_5p_skew(2.01>2)	False	23.0	0.0	0.0									0.0						no_signal	none	1.0						no VR signal in this cluster for this sample; no redistribution question arises	unique_reads_salmon_tx	5.0	18.0	0.0	0.0		no_apparent_pseudogene_expression			0.0			numbers emitted for the record only; sample is QC-suppressed and no biology may be read from it										
trial2	cluster	target2cellsRep2_S4	target	2	V1R_chr7_cl017	V1R	V1R_chr7_sc013	0.0	0.0				monogenic_expectation	UNUSABLE	FAIL	True	qc_overall=UNUSABLE; tissue_verdict=VNO; sort_verdict=FAIL; library_status=FAILED; blocking_flags=sort_validation_FAIL;library_FAILED;warn_ratio_low_read_support;prep_suspect_failed_prep;low_unique_mapping(20.11<50);warn_high_unmapped_short(56.02>40);warn_bias_5p_skew(2.01>2)	False	18.0	0.0	0.0									0.0						no_signal	none	1.0						no VR signal in this cluster for this sample; no redistribution question arises	unique_reads_salmon_tx	2.0	16.0	0.0	0.0		no_apparent_pseudogene_expression			0.0			numbers emitted for the record only; sample is QC-suppressed and no biology may be read from it										
trial2	cluster	target2cellsRep2_S4	target	2	V1R_chr7_cl018	V1R	V1R_chr7_sc014	1.0	0.07968105908218645	Vmn1r184	Vmn1r184	1.000	monogenic_expectation	UNUSABLE	FAIL	True	qc_overall=UNUSABLE; tissue_verdict=VNO; sort_verdict=FAIL; library_status=FAILED; blocking_flags=sort_validation_FAIL;library_FAILED;warn_ratio_low_read_support;prep_suspect_failed_prep;low_unique_mapping(20.11<50);warn_high_unmapped_short(56.02>40);warn_bias_5p_skew(2.01>2)	False	2.0	1.0	1.0	1.0			0.0	1.0				0.0						insufficient_signal	none	1.0						only 1 reads in this cluster (< 20); too few to distinguish any within-cluster pattern from sampling noise	unique_reads_salmon_tx	1.0	1.0	0.0	0.0	0.0	no_apparent_pseudogene_expression			0.0			numbers emitted for the record only; sample is QC-suppressed and no biology may be read from it										
trial2	cluster	target2cellsRep2_S4	target	2	V1R_chr7_cl019	V1R	V1R_chr7_sc014	1.0	0.07968105908218645	Vmn1r185	Vmn1r185	1.000	monogenic_expectation	UNUSABLE	FAIL	True	qc_overall=UNUSABLE; tissue_verdict=VNO; sort_verdict=FAIL; library_status=FAILED; blocking_flags=sort_validation_FAIL;library_FAILED;warn_ratio_low_read_support;prep_suspect_failed_prep;low_unique_mapping(20.11<50);warn_high_unmapped_short(56.02>40);warn_bias_5p_skew(2.01>2)	False	1.0	1.0	1.0	1.0			0.0	1.0				0.0						insufficient_signal	none	1.0						only 1 reads in this cluster (< 20); too few to distinguish any within-cluster pattern from sampling noise	unique_reads_salmon_tx	0.0	1.0	0.0	0.0	0.0	no_pseudogene_members			0.0			numbers emitted for the record only; sample is QC-suppressed and no biology may be read from it										
trial2	cluster	target2cellsRep2_S4	target	2	V1R_chrX_cl023	V1R	V1R_chrX_sc018	0.0	0.0				monogenic_expectation	UNUSABLE	FAIL	True	qc_overall=UNUSABLE; tissue_verdict=VNO; sort_verdict=FAIL; library_status=FAILED; blocking_flags=sort_validation_FAIL;library_FAILED;warn_ratio_low_read_support;prep_suspect_failed_prep;low_unique_mapping(20.11<50);warn_high_unmapped_short(56.02>40);warn_bias_5p_skew(2.01>2)	False	1.0	0.0	0.0									0.0						no_signal	none	1.0						no VR signal in this cluster for this sample; no redistribution question arises	unique_reads_salmon_tx	1.0	0.0	0.0	0.0		pseudogene_only_cluster			0.0			numbers emitted for the record only; sample is QC-suppressed and no biology may be read from it										
trial2	cluster	target2cellsRep2_S4	target	2	V2R_chr10_cl022	V2R	V2R_chr10_sc013	0.0	0.0				monogenic_expectation	UNUSABLE	FAIL	True	qc_overall=UNUSABLE; tissue_verdict=VNO; sort_verdict=FAIL; library_status=FAILED; blocking_flags=sort_validation_FAIL;library_FAILED;warn_ratio_low_read_support;prep_suspect_failed_prep;low_unique_mapping(20.11<50);warn_high_unmapped_short(56.02>40);warn_bias_5p_skew(2.01>2)	False	4.0	0.0	0.0									0.0						no_signal	none	1.0						no VR signal in this cluster for this sample; no redistribution question arises	unique_reads_salmon_tx	0.0	4.0	0.0	0.0		no_pseudogene_members			0.0			numbers emitted for the record only; sample is QC-suppressed and no biology may be read from it										
trial2	cluster	target2cellsRep2_S4	target	2	V2R_chr10_cl023	V2R	V2R_chr10_sc014	0.0	0.0				monogenic_expectation	UNUSABLE	FAIL	True	qc_overall=UNUSABLE; tissue_verdict=VNO; sort_verdict=FAIL; library_status=FAILED; blocking_flags=sort_validation_FAIL;library_FAILED;warn_ratio_low_read_support;prep_suspect_failed_prep;low_unique_mapping(20.11<50);warn_high_unmapped_short(56.02>40);warn_bias_5p_skew(2.01>2)	False	4.0	0.0	0.0									0.0						no_signal	none	1.0						no VR signal in this cluster for this sample; no redistribution question arises	unique_reads_salmon_tx	0.0	4.0	0.0	0.0		no_pseudogene_members			0.0			numbers emitted for the record only; sample is QC-suppressed and no biology may be read from it										
trial2	cluster	target2cellsRep2_S4	target	2	V2R_chr13_cl024	V2R	V2R_chr13_sc015	0.0	0.0				monogenic_expectation	UNUSABLE	FAIL	True	qc_overall=UNUSABLE; tissue_verdict=VNO; sort_verdict=FAIL; library_status=FAILED; blocking_flags=sort_validation_FAIL;library_FAILED;warn_ratio_low_read_support;prep_suspect_failed_prep;low_unique_mapping(20.11<50);warn_high_unmapped_short(56.02>40);warn_bias_5p_skew(2.01>2)	False	1.0	0.0	0.0									0.0						no_signal	none	1.0						no VR signal in this cluster for this sample; no redistribution question arises	unique_reads_salmon_tx	1.0	0.0	0.0	0.0		pseudogene_only_cluster			0.0			numbers emitted for the record only; sample is QC-suppressed and no biology may be read from it										
trial2	cluster	target2cellsRep2_S4	target	2	V2R_chr13_cl025	V2R	V2R_chr13_sc016	0.0	0.0				monogenic_expectation	UNUSABLE	FAIL	True	qc_overall=UNUSABLE; tissue_verdict=VNO; sort_verdict=FAIL; library_status=FAILED; blocking_flags=sort_validation_FAIL;library_FAILED;warn_ratio_low_read_support;prep_suspect_failed_prep;low_unique_mapping(20.11<50);warn_high_unmapped_short(56.02>40);warn_bias_5p_skew(2.01>2)	False	1.0	0.0	0.0									0.0						no_signal	none	1.0						no VR signal in this cluster for this sample; no redistribution question arises	unique_reads_salmon_tx	1.0	0.0	0.0	0.0		pseudogene_only_cluster			0.0			numbers emitted for the record only; sample is QC-suppressed and no biology may be read from it										
trial2	cluster	target2cellsRep2_S4	target	2	V2R_chr14_cl026	V2R	V2R_chr14_sc017	0.0	0.0				monogenic_expectation	UNUSABLE	FAIL	True	qc_overall=UNUSABLE; tissue_verdict=VNO; sort_verdict=FAIL; library_status=FAILED; blocking_flags=sort_validation_FAIL;library_FAILED;warn_ratio_low_read_support;prep_suspect_failed_prep;low_unique_mapping(20.11<50);warn_high_unmapped_short(56.02>40);warn_bias_5p_skew(2.01>2)	False	3.0	0.0	0.0									0.0						no_signal	none	1.0						no VR signal in this cluster for this sample; no redistribution question arises	unique_reads_salmon_tx	1.0	2.0	0.0	0.0		no_apparent_pseudogene_expression			0.0			numbers emitted for the record only; sample is QC-suppressed and no biology may be read from it										
trial2	cluster	target2cellsRep2_S4	target	2	V2R_chr17_cl027	V2R	V2R_chr17_sc018	0.0	0.0				monogenic_expectation	UNUSABLE	FAIL	True	qc_overall=UNUSABLE; tissue_verdict=VNO; sort_verdict=FAIL; library_status=FAILED; blocking_flags=sort_validation_FAIL;library_FAILED;warn_ratio_low_read_support;prep_suspect_failed_prep;low_unique_mapping(20.11<50);warn_high_unmapped_short(56.02>40);warn_bias_5p_skew(2.01>2)	False	1.0	0.0	0.0									0.0						no_signal	none	1.0						no VR signal in this cluster for this sample; no redistribution question arises	unique_reads_salmon_tx	0.0	1.0	0.0	0.0		no_pseudogene_members			0.0			numbers emitted for the record only; sample is QC-suppressed and no biology may be read from it										
trial2	cluster	target2cellsRep2_S4	target	2	V2R_chr17_cl028	V2R	V2R_chr17_sc018	0.0	0.0				monogenic_expectation	UNUSABLE	FAIL	True	qc_overall=UNUSABLE; tissue_verdict=VNO; sort_verdict=FAIL; library_status=FAILED; blocking_flags=sort_validation_FAIL;library_FAILED;warn_ratio_low_read_support;prep_suspect_failed_prep;low_unique_mapping(20.11<50);warn_high_unmapped_short(56.02>40);warn_bias_5p_skew(2.01>2)	False	35.0	0.0	0.0									0.0						no_signal	none	1.0						no VR signal in this cluster for this sample; no redistribution question arises	unique_reads_salmon_tx	14.0	21.0	0.0	0.0		no_apparent_pseudogene_expression			0.0			numbers emitted for the record only; sample is QC-suppressed and no biology may be read from it										
trial2	cluster	target2cellsRep2_S4	target	2	V2R_chr17_cl029	V2R	V2R_chr17_sc019	0.0	0.0				monogenic_expectation	UNUSABLE	FAIL	True	qc_overall=UNUSABLE; tissue_verdict=VNO; sort_verdict=FAIL; library_status=FAILED; blocking_flags=sort_validation_FAIL;library_FAILED;warn_ratio_low_read_support;prep_suspect_failed_prep;low_unique_mapping(20.11<50);warn_high_unmapped_short(56.02>40);warn_bias_5p_skew(2.01>2)	False	2.0	0.0	0.0									0.0						no_signal	none	1.0						no VR signal in this cluster for this sample; no redistribution question arises	unique_reads_salmon_tx	0.0	2.0	0.0	0.0		no_pseudogene_members			0.0			numbers emitted for the record only; sample is QC-suppressed and no biology may be read from it										
trial2	cluster	target2cellsRep2_S4	target	2	V2R_chr17_cl030	V2R	V2R_chr17_sc019	0.0	0.0				monogenic_expectation	UNUSABLE	FAIL	True	qc_overall=UNUSABLE; tissue_verdict=VNO; sort_verdict=FAIL; library_status=FAILED; blocking_flags=sort_validation_FAIL;library_FAILED;warn_ratio_low_read_support;prep_suspect_failed_prep;low_unique_mapping(20.11<50);warn_high_unmapped_short(56.02>40);warn_bias_5p_skew(2.01>2)	False	12.0	0.0	0.0									0.0						no_signal	none	1.0						no VR signal in this cluster for this sample; no redistribution question arises	unique_reads_salmon_tx	7.0	5.0	0.0	0.0		no_apparent_pseudogene_expression			0.0			numbers emitted for the record only; sample is QC-suppressed and no biology may be read from it										
