# vr_quantify.py -- trial=trial2; CPM = count / (all-gene column sum of unscaled salmon.merged.gene_counts.tsv) * 1e6; cluster tier=200kb, supercluster tier=800kb; individual-paralog calls are tentative by construction
sample	tier	cluster_id	family	chrom	n_member_genes	n_member_genes_detected	counts_sum	cpm_sum	share_of_sample_vr	sample_total_vr_counts	sample_total_vr_cpm	is_called	trial	cell_type	n_cells	library_status	qc_overall	sort_verdict	suppress_biology	suppression_reason	interpretation_context	chr7_dual_tier_region
target2cellsRep2_S4	cluster	V1R_chr7_cl011	V1R	7	12	1	1.0	0.07968105908218645	0.00015885626034253537	6294.999000000001	501.5921872413046	0	trial2	target	2	FAILED	UNUSABLE	FAIL	True	qc_overall=UNUSABLE; tissue_verdict=VNO; sort_verdict=FAIL; library_status=FAILED; blocking_flags=sort_validation_FAIL;library_FAILED;warn_ratio_low_read_support;prep_suspect_failed_prep;low_unique_mapping(20.11<50);warn_high_unmapped_short(56.02>40);warn_bias_5p_skew(2.01>2)	monogenic_expectation	0
target2cellsRep2_S4	cluster	V1R_chr7_cl012	V1R	7	29	0	0.0	0.0	0.0	6294.999000000001	501.5921872413046	0	trial2	target	2	FAILED	UNUSABLE	FAIL	True	qc_overall=UNUSABLE; tissue_verdict=VNO; sort_verdict=FAIL; library_status=FAILED; blocking_flags=sort_validation_FAIL;library_FAILED;warn_ratio_low_read_support;prep_suspect_failed_prep;low_unique_mapping(20.11<50);warn_high_unmapped_short(56.02>40);warn_bias_5p_skew(2.01>2)	monogenic_expectation	0
target2cellsRep2_S4	cluster	V1R_chr7_cl013	V1R	7	6	0	0.0	0.0	0.0	6294.999000000001	501.5921872413046	0	trial2	target	2	FAILED	UNUSABLE	FAIL	True	qc_overall=UNUSABLE; tissue_verdict=VNO; sort_verdict=FAIL; library_status=FAILED; blocking_flags=sort_validation_FAIL;library_FAILED;warn_ratio_low_read_support;prep_suspect_failed_prep;low_unique_mapping(20.11<50);warn_high_unmapped_short(56.02>40);warn_bias_5p_skew(2.01>2)	monogenic_expectation	0
target2cellsRep2_S4	cluster	V1R_chr7_cl014	V1R	7	1	0	0.0	0.0	0.0	6294.999000000001	501.5921872413046	0	trial2	target	2	FAILED	UNUSABLE	FAIL	True	qc_overall=UNUSABLE; tissue_verdict=VNO; sort_verdict=FAIL; library_status=FAILED; blocking_flags=sort_validation_FAIL;library_FAILED;warn_ratio_low_read_support;prep_suspect_failed_prep;low_unique_mapping(20.11<50);warn_high_unmapped_short(56.02>40);warn_bias_5p_skew(2.01>2)	monogenic_expectation	0
target2cellsRep2_S4	cluster	V1R_chr7_cl015	V1R	7	37	1	1.0	0.07968105908218645	0.00015885626034253537	6294.999000000001	501.5921872413046	0	trial2	target	2	FAILED	UNUSABLE	FAIL	True	qc_overall=UNUSABLE; tissue_verdict=VNO; sort_verdict=FAIL; library_status=FAILED; blocking_flags=sort_validation_FAIL;library_FAILED;warn_ratio_low_read_support;prep_suspect_failed_prep;low_unique_mapping(20.11<50);warn_high_unmapped_short(56.02>40);warn_bias_5p_skew(2.01>2)	monogenic_expectation	1
target2cellsRep2_S4	cluster	V1R_chr7_cl016	V1R	7	23	0	0.0	0.0	0.0	6294.999000000001	501.5921872413046	0	trial2	target	2	FAILED	UNUSABLE	FAIL	True	qc_overall=UNUSABLE; tissue_verdict=VNO; sort_verdict=FAIL; library_status=FAILED; blocking_flags=sort_validation_FAIL;library_FAILED;warn_ratio_low_read_support;prep_suspect_failed_prep;low_unique_mapping(20.11<50);warn_high_unmapped_short(56.02>40);warn_bias_5p_skew(2.01>2)	monogenic_expectation	1
target2cellsRep2_S4	cluster	V1R_chr7_cl017	V1R	7	18	0	0.0	0.0	0.0	6294.999000000001	501.5921872413046	0	trial2	target	2	FAILED	UNUSABLE	FAIL	True	qc_overall=UNUSABLE; tissue_verdict=VNO; sort_verdict=FAIL; library_status=FAILED; blocking_flags=sort_validation_FAIL;library_FAILED;warn_ratio_low_read_support;prep_suspect_failed_prep;low_unique_mapping(20.11<50);warn_high_unmapped_short(56.02>40);warn_bias_5p_skew(2.01>2)	monogenic_expectation	0
target2cellsRep2_S4	cluster	V1R_chr7_cl018	V1R	7	2	1	1.0	0.07968105908218645	0.00015885626034253537	6294.999000000001	501.5921872413046	0	trial2	target	2	FAILED	UNUSABLE	FAIL	True	qc_overall=UNUSABLE; tissue_verdict=VNO; sort_verdict=FAIL; library_status=FAILED; blocking_flags=sort_validation_FAIL;library_FAILED;warn_ratio_low_read_support;prep_suspect_failed_prep;low_unique_mapping(20.11<50);warn_high_unmapped_short(56.02>40);warn_bias_5p_skew(2.01>2)	monogenic_expectation	0
target2cellsRep2_S4	cluster	V1R_chr7_cl019	V1R	7	1	1	1.0	0.07968105908218645	0.00015885626034253537	6294.999000000001	501.5921872413046	0	trial2	target	2	FAILED	UNUSABLE	FAIL	True	qc_overall=UNUSABLE; tissue_verdict=VNO; sort_verdict=FAIL; library_status=FAILED; blocking_flags=sort_validation_FAIL;library_FAILED;warn_ratio_low_read_support;prep_suspect_failed_prep;low_unique_mapping(20.11<50);warn_high_unmapped_short(56.02>40);warn_bias_5p_skew(2.01>2)	monogenic_expectation	0
target2cellsRep2_S4	cluster	V1R_chrX_cl023	V1R	X	1	0	0.0	0.0	0.0	6294.999000000001	501.5921872413046	0	trial2	target	2	FAILED	UNUSABLE	FAIL	True	qc_overall=UNUSABLE; tissue_verdict=VNO; sort_verdict=FAIL; library_status=FAILED; blocking_flags=sort_validation_FAIL;library_FAILED;warn_ratio_low_read_support;prep_suspect_failed_prep;low_unique_mapping(20.11<50);warn_high_unmapped_short(56.02>40);warn_bias_5p_skew(2.01>2)	monogenic_expectation	0
target2cellsRep2_S4	cluster	V2R_chr10_cl022	V2R	10	4	0	0.0	0.0	0.0	6294.999000000001	501.5921872413046	0	trial2	target	2	FAILED	UNUSABLE	FAIL	True	qc_overall=UNUSABLE; tissue_verdict=VNO; sort_verdict=FAIL; library_status=FAILED; blocking_flags=sort_validation_FAIL;library_FAILED;warn_ratio_low_read_support;prep_suspect_failed_prep;low_unique_mapping(20.11<50);warn_high_unmapped_short(56.02>40);warn_bias_5p_skew(2.01>2)	monogenic_expectation	0
target2cellsRep2_S4	cluster	V2R_chr10_cl023	V2R	10	4	0	0.0	0.0	0.0	6294.999000000001	501.5921872413046	0	trial2	target	2	FAILED	UNUSABLE	FAIL	True	qc_overall=UNUSABLE; tissue_verdict=VNO; sort_verdict=FAIL; library_status=FAILED; blocking_flags=sort_validation_FAIL;library_FAILED;warn_ratio_low_read_support;prep_suspect_failed_prep;low_unique_mapping(20.11<50);warn_high_unmapped_short(56.02>40);warn_bias_5p_skew(2.01>2)	monogenic_expectation	0
target2cellsRep2_S4	cluster	V2R_chr13_cl024	V2R	13	1	0	0.0	0.0	0.0	6294.999000000001	501.5921872413046	0	trial2	target	2	FAILED	UNUSABLE	FAIL	True	qc_overall=UNUSABLE; tissue_verdict=VNO; sort_verdict=FAIL; library_status=FAILED; blocking_flags=sort_validation_FAIL;library_FAILED;warn_ratio_low_read_support;prep_suspect_failed_prep;low_unique_mapping(20.11<50);warn_high_unmapped_short(56.02>40);warn_bias_5p_skew(2.01>2)	monogenic_expectation	0
target2cellsRep2_S4	cluster	V2R_chr13_cl025	V2R	13	1	0	0.0	0.0	0.0	6294.999000000001	501.5921872413046	0	trial2	target	2	FAILED	UNUSABLE	FAIL	True	qc_overall=UNUSABLE; tissue_verdict=VNO; sort_verdict=FAIL; library_status=FAILED; blocking_flags=sort_validation_FAIL;library_FAILED;warn_ratio_low_read_support;prep_suspect_failed_prep;low_unique_mapping(20.11<50);warn_high_unmapped_short(56.02>40);warn_bias_5p_skew(2.01>2)	monogenic_expectation	0
target2cellsRep2_S4	cluster	V2R_chr14_cl026	V2R	14	3	0	0.0	0.0	0.0	6294.999000000001	501.5921872413046	0	trial2	target	2	FAILED	UNUSABLE	FAIL	True	qc_overall=UNUSABLE; tissue_verdict=VNO; sort_verdict=FAIL; library_status=FAILED; blocking_flags=sort_validation_FAIL;library_FAILED;warn_ratio_low_read_support;prep_suspect_failed_prep;low_unique_mapping(20.11<50);warn_high_unmapped_short(56.02>40);warn_bias_5p_skew(2.01>2)	monogenic_expectation	0
target2cellsRep2_S4	cluster	V2R_chr17_cl027	V2R	17	1	0	0.0	0.0	0.0	6294.999000000001	501.5921872413046	0	trial2	target	2	FAILED	UNUSABLE	FAIL	True	qc_overall=UNUSABLE; tissue_verdict=VNO; sort_verdict=FAIL; library_status=FAILED; blocking_flags=sort_validation_FAIL;library_FAILED;warn_ratio_low_read_support;prep_suspect_failed_prep;low_unique_mapping(20.11<50);warn_high_unmapped_short(56.02>40);warn_bias_5p_skew(2.01>2)	monogenic_expectation	0
target2cellsRep2_S4	cluster	V2R_chr17_cl028	V2R	17	35	0	0.0	0.0	0.0	6294.999000000001	501.5921872413046	0	trial2	target	2	FAILED	UNUSABLE	FAIL	True	qc_overall=UNUSABLE; tissue_verdict=VNO; sort_verdict=FAIL; library_status=FAILED; blocking_flags=sort_validation_FAIL;library_FAILED;warn_ratio_low_read_support;prep_suspect_failed_prep;low_unique_mapping(20.11<50);warn_high_unmapped_short(56.02>40);warn_bias_5p_skew(2.01>2)	monogenic_expectation	0
target2cellsRep2_S4	cluster	V2R_chr17_cl029	V2R	17	2	0	0.0	0.0	0.0	6294.999000000001	501.5921872413046	0	trial2	target	2	FAILED	UNUSABLE	FAIL	True	qc_overall=UNUSABLE; tissue_verdict=VNO; sort_verdict=FAIL; library_status=FAILED; blocking_flags=sort_validation_FAIL;library_FAILED;warn_ratio_low_read_support;prep_suspect_failed_prep;low_unique_mapping(20.11<50);warn_high_unmapped_short(56.02>40);warn_bias_5p_skew(2.01>2)	monogenic_expectation	0
target2cellsRep2_S4	cluster	V2R_chr17_cl030	V2R	17	12	0	0.0	0.0	0.0	6294.999000000001	501.5921872413046	0	trial2	target	2	FAILED	UNUSABLE	FAIL	True	qc_overall=UNUSABLE; tissue_verdict=VNO; sort_verdict=FAIL; library_status=FAILED; blocking_flags=sort_validation_FAIL;library_FAILED;warn_ratio_low_read_support;prep_suspect_failed_prep;low_unique_mapping(20.11<50);warn_high_unmapped_short(56.02>40);warn_bias_5p_skew(2.01>2)	monogenic_expectation	0
target2cellsRep2_S4	cluster	V2R_chr17_cl031	V2R	17	1	0	0.0	0.0	0.0	6294.999000000001	501.5921872413046	0	trial2	target	2	FAILED	UNUSABLE	FAIL	True	qc_overall=UNUSABLE; tissue_verdict=VNO; sort_verdict=FAIL; library_status=FAILED; blocking_flags=sort_validation_FAIL;library_FAILED;warn_ratio_low_read_support;prep_suspect_failed_prep;low_unique_mapping(20.11<50);warn_high_unmapped_short(56.02>40);warn_bias_5p_skew(2.01>2)	monogenic_expectation	0
target2cellsRep2_S4	cluster	V2R_chr17_cl032	V2R	17	1	0	0.0	0.0	0.0	6294.999000000001	501.5921872413046	0	trial2	target	2	FAILED	UNUSABLE	FAIL	True	qc_overall=UNUSABLE; tissue_verdict=VNO; sort_verdict=FAIL; library_status=FAILED; blocking_flags=sort_validation_FAIL;library_FAILED;warn_ratio_low_read_support;prep_suspect_failed_prep;low_unique_mapping(20.11<50);warn_high_unmapped_short(56.02>40);warn_bias_5p_skew(2.01>2)	monogenic_expectation	0
target2cellsRep2_S4	cluster	V2R_chr2_cl001	V2R	2	1	0	0.0	0.0	0.0	6294.999000000001	501.5921872413046	0	trial2	target	2	FAILED	UNUSABLE	FAIL	True	qc_overall=UNUSABLE; tissue_verdict=VNO; sort_verdict=FAIL; library_status=FAILED; blocking_flags=sort_validation_FAIL;library_FAILED;warn_ratio_low_read_support;prep_suspect_failed_prep;low_unique_mapping(20.11<50);warn_high_unmapped_short(56.02>40);warn_bias_5p_skew(2.01>2)	monogenic_expectation	0
target2cellsRep2_S4	cluster	V2R_chr3_cl002	V2R	3	18	0	0.0	0.0	0.0	6294.999000000001	501.5921872413046	0	trial2	target	2	FAILED	UNUSABLE	FAIL	True	qc_overall=UNUSABLE; tissue_verdict=VNO; sort_verdict=FAIL; library_status=FAILED; blocking_flags=sort_validation_FAIL;library_FAILED;warn_ratio_low_read_support;prep_suspect_failed_prep;low_unique_mapping(20.11<50);warn_high_unmapped_short(56.02>40);warn_bias_5p_skew(2.01>2)	monogenic_expectation	0
target2cellsRep2_S4	cluster	V2R_chr4_cl003	V2R	4	1	0	0.0	0.0	0.0	6294.999000000001	501.5921872413046	0	trial2	target	2	FAILED	UNUSABLE	FAIL	True	qc_overall=UNUSABLE; tissue_verdict=VNO; sort_verdict=FAIL; library_status=FAILED; blocking_flags=sort_validation_FAIL;library_FAILED;warn_ratio_low_read_support;prep_suspect_failed_prep;low_unique_mapping(20.11<50);warn_high_unmapped_short(56.02>40);warn_bias_5p_skew(2.01>2)	monogenic_expectation	0
target2cellsRep2_S4	cluster	V2R_chr4_cl004	V2R	4	1	0	0.0	0.0	0.0	6294.999000000001	501.5921872413046	0	trial2	target	2	FAILED	UNUSABLE	FAIL	True	qc_overall=UNUSABLE; tissue_verdict=VNO; sort_verdict=FAIL; library_status=FAILED; blocking_flags=sort_validation_FAIL;library_FAILED;warn_ratio_low_read_support;prep_suspect_failed_prep;low_unique_mapping(20.11<50);warn_high_unmapped_short(56.02>40);warn_bias_5p_skew(2.01>2)	monogenic_expectation	0
target2cellsRep2_S4	cluster	V2R_chr4_cl005	V2R	4	1	0	0.0	0.0	0.0	6294.999000000001	501.5921872413046	0	trial2	target	2	FAILED	UNUSABLE	FAIL	True	qc_overall=UNUSABLE; tissue_verdict=VNO; sort_verdict=FAIL; library_status=FAILED; blocking_flags=sort_validation_FAIL;library_FAILED;warn_ratio_low_read_support;prep_suspect_failed_prep;low_unique_mapping(20.11<50);warn_high_unmapped_short(56.02>40);warn_bias_5p_skew(2.01>2)	monogenic_expectation	0
target2cellsRep2_S4	cluster	V2R_chr4_cl006	V2R	4	1	0	0.0	0.0	0.0	6294.999000000001	501.5921872413046	0	trial2	target	2	FAILED	UNUSABLE	FAIL	True	qc_overall=UNUSABLE; tissue_verdict=VNO; sort_verdict=FAIL; library_status=FAILED; blocking_flags=sort_validation_FAIL;library_FAILED;warn_ratio_low_read_support;prep_suspect_failed_prep;low_unique_mapping(20.11<50);warn_high_unmapped_short(56.02>40);warn_bias_5p_skew(2.01>2)	monogenic_expectation	0
target2cellsRep2_S4	cluster	V2R_chr4_cl007	V2R	4	2	0	0.0	0.0	0.0	6294.999000000001	501.5921872413046	0	trial2	target	2	FAILED	UNUSABLE	FAIL	True	qc_overall=UNUSABLE; tissue_verdict=VNO; sort_verdict=FAIL; library_status=FAILED; blocking_flags=sort_validation_FAIL;library_FAILED;warn_ratio_low_read_support;prep_suspect_failed_prep;low_unique_mapping(20.11<50);warn_high_unmapped_short(56.02>40);warn_bias_5p_skew(2.01>2)	monogenic_expectation	0
target2cellsRep2_S4	cluster	V2R_chr4_cl008	V2R	4	1	0	0.0	0.0	0.0	6294.999000000001	501.5921872413046	0	trial2	target	2	FAILED	UNUSABLE	FAIL	True	qc_overall=UNUSABLE; tissue_verdict=VNO; sort_verdict=FAIL; library_status=FAILED; blocking_flags=sort_validation_FAIL;library_FAILED;warn_ratio_low_read_support;prep_suspect_failed_prep;low_unique_mapping(20.11<50);warn_high_unmapped_short(56.02>40);warn_bias_5p_skew(2.01>2)	monogenic_expectation	0
target2cellsRep2_S4	cluster	V2R_chr5_cl009	V2R	5	12	0	0.0	0.0	0.0	6294.999000000001	501.5921872413046	0	trial2	target	2	FAILED	UNUSABLE	FAIL	True	qc_overall=UNUSABLE; tissue_verdict=VNO; sort_verdict=FAIL; library_status=FAILED; blocking_flags=sort_validation_FAIL;library_FAILED;warn_ratio_low_read_support;prep_suspect_failed_prep;low_unique_mapping(20.11<50);warn_high_unmapped_short(56.02>40);warn_bias_5p_skew(2.01>2)	monogenic_expectation	0
target2cellsRep2_S4	cluster	V2R_chr5_cl010	V2R	5	3	0	0.0	0.0	0.0	6294.999000000001	501.5921872413046	0	trial2	target	2	FAILED	UNUSABLE	FAIL	True	qc_overall=UNUSABLE; tissue_verdict=VNO; sort_verdict=FAIL; library_status=FAILED; blocking_flags=sort_validation_FAIL;library_FAILED;warn_ratio_low_read_support;prep_suspect_failed_prep;low_unique_mapping(20.11<50);warn_high_unmapped_short(56.02>40);warn_bias_5p_skew(2.01>2)	monogenic_expectation	0
target2cellsRep2_S4	cluster	V2R_chr6_cl011	V2R	6	13	0	0.0	0.0	0.0	6294.999000000001	501.5921872413046	0	trial2	target	2	FAILED	UNUSABLE	FAIL	True	qc_overall=UNUSABLE; tissue_verdict=VNO; sort_verdict=FAIL; library_status=FAILED; blocking_flags=sort_validation_FAIL;library_FAILED;warn_ratio_low_read_support;prep_suspect_failed_prep;low_unique_mapping(20.11<50);warn_high_unmapped_short(56.02>40);warn_bias_5p_skew(2.01>2)	monogenic_expectation	0
target2cellsRep2_S4	cluster	V2R_chr7_cl012	V2R	7	1	0	0.0	0.0	0.0	6294.999000000001	501.5921872413046	0	trial2	target	2	FAILED	UNUSABLE	FAIL	True	qc_overall=UNUSABLE; tissue_verdict=VNO; sort_verdict=FAIL; library_status=FAILED; blocking_flags=sort_validation_FAIL;library_FAILED;warn_ratio_low_read_support;prep_suspect_failed_prep;low_unique_mapping(20.11<50);warn_high_unmapped_short(56.02>40);warn_bias_5p_skew(2.01>2)	monogenic_expectation	0
target2cellsRep2_S4	cluster	V2R_chr7_cl013	V2R	7	12	0	0.0	0.0	0.0	6294.999000000001	501.5921872413046	0	trial2	target	2	FAILED	UNUSABLE	FAIL	True	qc_overall=UNUSABLE; tissue_verdict=VNO; sort_verdict=FAIL; library_status=FAILED; blocking_flags=sort_validation_FAIL;library_FAILED;warn_ratio_low_read_support;prep_suspect_failed_prep;low_unique_mapping(20.11<50);warn_high_unmapped_short(56.02>40);warn_bias_5p_skew(2.01>2)	monogenic_expectation	0
target2cellsRep2_S4	cluster	V2R_chr7_cl014	V2R	7	17	0	0.0	0.0	0.0	6294.999000000001	501.5921872413046	0	trial2	target	2	FAILED	UNUSABLE	FAIL	True	qc_overall=UNUSABLE; tissue_verdict=VNO; sort_verdict=FAIL; library_status=FAILED; blocking_flags=sort_validation_FAIL;library_FAILED;warn_ratio_low_read_support;prep_suspect_failed_prep;low_unique_mapping(20.11<50);warn_high_unmapped_short(56.02>40);warn_bias_5p_skew(2.01>2)	monogenic_expectation	0
target2cellsRep2_S4	cluster	V2R_chr7_cl015	V2R	7	9	0	0.0	0.0	0.0	6294.999000000001	501.5921872413046	0	trial2	target	2	FAILED	UNUSABLE	FAIL	True	qc_overall=UNUSABLE; tissue_verdict=VNO; sort_verdict=FAIL; library_status=FAILED; blocking_flags=sort_validation_FAIL;library_FAILED;warn_ratio_low_read_support;prep_suspect_failed_prep;low_unique_mapping(20.11<50);warn_high_unmapped_short(56.02>40);warn_bias_5p_skew(2.01>2)	monogenic_expectation	0
target2cellsRep2_S4	cluster	V2R_chr7_cl016	V2R	7	5	0	0.0	0.0	0.0	6294.999000000001	501.5921872413046	0	trial2	target	2	FAILED	UNUSABLE	FAIL	True	qc_overall=UNUSABLE; tissue_verdict=VNO; sort_verdict=FAIL; library_status=FAILED; blocking_flags=sort_validation_FAIL;library_FAILED;warn_ratio_low_read_support;prep_suspect_failed_prep;low_unique_mapping(20.11<50);warn_high_unmapped_short(56.02>40);warn_bias_5p_skew(2.01>2)	monogenic_expectation	0
target2cellsRep2_S4	cluster	V2R_chr7_cl017	V2R	7	1	0	0.0	0.0	0.0	6294.999000000001	501.5921872413046	0	trial2	target	2	FAILED	UNUSABLE	FAIL	True	qc_overall=UNUSABLE; tissue_verdict=VNO; sort_verdict=FAIL; library_status=FAILED; blocking_flags=sort_validation_FAIL;library_FAILED;warn_ratio_low_read_support;prep_suspect_failed_prep;low_unique_mapping(20.11<50);warn_high_unmapped_short(56.02>40);warn_bias_5p_skew(2.01>2)	monogenic_expectation	0
target2cellsRep2_S4	cluster	V2R_chr7_cl018	V2R	7	11	0	0.0	0.0	0.0	6294.999000000001	501.5921872413046	0	trial2	target	2	FAILED	UNUSABLE	FAIL	True	qc_overall=UNUSABLE; tissue_verdict=VNO; sort_verdict=FAIL; library_status=FAILED; blocking_flags=sort_validation_FAIL;library_FAILED;warn_ratio_low_read_support;prep_suspect_failed_prep;low_unique_mapping(20.11<50);warn_high_unmapped_short(56.02>40);warn_bias_5p_skew(2.01>2)	monogenic_expectation	0
target2cellsRep2_S4	cluster	V2R_chr7_cl019	V2R	7	2	0	0.0	0.0	0.0	6294.999000000001	501.5921872413046	0	trial2	target	2	FAILED	UNUSABLE	FAIL	True	qc_overall=UNUSABLE; tissue_verdict=VNO; sort_verdict=FAIL; library_status=FAILED; blocking_flags=sort_validation_FAIL;library_FAILED;warn_ratio_low_read_support;prep_suspect_failed_prep;low_unique_mapping(20.11<50);warn_high_unmapped_short(56.02>40);warn_bias_5p_skew(2.01>2)	monogenic_expectation	0
target2cellsRep2_S4	cluster	V2R_chr7_cl020	V2R	7	36	1	1.0	0.07968105908218645	0.00015885626034253537	6294.999000000001	501.5921872413046	0	trial2	target	2	FAILED	UNUSABLE	FAIL	True	qc_overall=UNUSABLE; tissue_verdict=VNO; sort_verdict=FAIL; library_status=FAILED; blocking_flags=sort_validation_FAIL;library_FAILED;warn_ratio_low_read_support;prep_suspect_failed_prep;low_unique_mapping(20.11<50);warn_high_unmapped_short(56.02>40);warn_bias_5p_skew(2.01>2)	monogenic_expectation	0
target2cellsRep2_S4	cluster	V2R_chr7_cl021	V2R	7	4	0	0.0	0.0	0.0	6294.999000000001	501.5921872413046	0	trial2	target	2	FAILED	UNUSABLE	FAIL	True	qc_overall=UNUSABLE; tissue_verdict=VNO; sort_verdict=FAIL; library_status=FAILED; blocking_flags=sort_validation_FAIL;library_FAILED;warn_ratio_low_read_support;prep_suspect_failed_prep;low_unique_mapping(20.11<50);warn_high_unmapped_short(56.02>40);warn_bias_5p_skew(2.01>2)	monogenic_expectation	0
target2cellsRep2_S4	cluster	V2R_chrX_cl033	V2R	X	1	0	0.0	0.0	0.0	6294.999000000001	501.5921872413046	0	trial2	target	2	FAILED	UNUSABLE	FAIL	True	qc_overall=UNUSABLE; tissue_verdict=VNO; sort_verdict=FAIL; library_status=FAILED; blocking_flags=sort_validation_FAIL;library_FAILED;warn_ratio_low_read_support;prep_suspect_failed_prep;low_unique_mapping(20.11<50);warn_high_unmapped_short(56.02>40);warn_bias_5p_skew(2.01>2)	monogenic_expectation	0
target2cellsRep2_S4	cluster	V2R_chrY_cl034	V2R	Y	1	0	0.0	0.0	0.0	6294.999000000001	501.5921872413046	0	trial2	target	2	FAILED	UNUSABLE	FAIL	True	qc_overall=UNUSABLE; tissue_verdict=VNO; sort_verdict=FAIL; library_status=FAILED; blocking_flags=sort_validation_FAIL;library_FAILED;warn_ratio_low_read_support;prep_suspect_failed_prep;low_unique_mapping(20.11<50);warn_high_unmapped_short(56.02>40);warn_bias_5p_skew(2.01>2)	monogenic_expectation	0
target2cellsRep2_S4	cluster	V2R_chrY_cl035	V2R	Y	1	0	0.0	0.0	0.0	6294.999000000001	501.5921872413046	0	trial2	target	2	FAILED	UNUSABLE	FAIL	True	qc_overall=UNUSABLE; tissue_verdict=VNO; sort_verdict=FAIL; library_status=FAILED; blocking_flags=sort_validation_FAIL;library_FAILED;warn_ratio_low_read_support;prep_suspect_failed_prep;low_unique_mapping(20.11<50);warn_high_unmapped_short(56.02>40);warn_bias_5p_skew(2.01>2)	monogenic_expectation	0
target2cellsRep3_S5	cluster	V1R_chr13_cl020	V1R	13	64	1	1.0	0.12251896042172007	0.08333333333333333	12.0	1.470227525060641	0	trial2	target	2	OK	UNUSABLE	FAIL	True	qc_overall=UNUSABLE; tissue_verdict=no_tissue_signal; sort_verdict=FAIL; library_status=OK; blocking_flags=no_tissue_signal;sort_validation_FAIL;warn_ratio_low_read_support;prep_suspect_failed_prep;low_unique_mapping(17.46<50);warn_high_unmapped_short(64.21>40);warn_bias_5p_skew(134.61>2)	monogenic_expectation	0
target2cellsRep3_S5	cluster	V1R_chr17_cl021	V1R	17	24	0	0.0	0.0	0.0	12.0	1.470227525060641	0	trial2	target	2	OK	UNUSABLE	FAIL	True	qc_overall=UNUSABLE; tissue_verdict=no_tissue_signal; sort_verdict=FAIL; library_status=OK; blocking_flags=no_tissue_signal;sort_validation_FAIL;warn_ratio_low_read_support;prep_suspect_failed_prep;low_unique_mapping(17.46<50);warn_high_unmapped_short(64.21>40);warn_bias_5p_skew(134.61>2)	monogenic_expectation	0
target2cellsRep3_S5	cluster	V1R_chr18_cl022	V1R	18	3	0	0.0	0.0	0.0	12.0	1.470227525060641	0	trial2	target	2	OK	UNUSABLE	FAIL	True	qc_overall=UNUSABLE; tissue_verdict=no_tissue_signal; sort_verdict=FAIL; library_status=OK; blocking_flags=no_tissue_signal;sort_validation_FAIL;warn_ratio_low_read_support;prep_suspect_failed_prep;low_unique_mapping(17.46<50);warn_high_unmapped_short(64.21>40);warn_bias_5p_skew(134.61>2)	monogenic_expectation	0
target2cellsRep3_S5	cluster	V1R_chr1_cl001	V1R	1	1	0	0.0	0.0	0.0	12.0	1.470227525060641	0	trial2	target	2	OK	UNUSABLE	FAIL	True	qc_overall=UNUSABLE; tissue_verdict=no_tissue_signal; sort_verdict=FAIL; library_status=OK; blocking_flags=no_tissue_signal;sort_validation_FAIL;warn_ratio_low_read_support;prep_suspect_failed_prep;low_unique_mapping(17.46<50);warn_high_unmapped_short(64.21>40);warn_bias_5p_skew(134.61>2)	monogenic_expectation	0
target2cellsRep3_S5	cluster	V1R_chr2_cl002	V1R	2	1	0	0.0	0.0	0.0	12.0	1.470227525060641	0	trial2	target	2	OK	UNUSABLE	FAIL	True	qc_overall=UNUSABLE; tissue_verdict=no_tissue_signal; sort_verdict=FAIL; library_status=OK; blocking_flags=no_tissue_signal;sort_validation_FAIL;warn_ratio_low_read_support;prep_suspect_failed_prep;low_unique_mapping(17.46<50);warn_high_unmapped_short(64.21>40);warn_bias_5p_skew(134.61>2)	monogenic_expectation	0
target2cellsRep3_S5	cluster	V1R_chr4_cl003	V1R	4	3	0	0.0	0.0	0.0	12.0	1.470227525060641	0	trial2	target	2	OK	UNUSABLE	FAIL	True	qc_overall=UNUSABLE; tissue_verdict=no_tissue_signal; sort_verdict=FAIL; library_status=OK; blocking_flags=no_tissue_signal;sort_validation_FAIL;warn_ratio_low_read_support;prep_suspect_failed_prep;low_unique_mapping(17.46<50);warn_high_unmapped_short(64.21>40);warn_bias_5p_skew(134.61>2)	monogenic_expectation	0
target2cellsRep3_S5	cluster	V1R_chr5_cl004	V1R	5	1	0	0.0	0.0	0.0	12.0	1.470227525060641	0	trial2	target	2	OK	UNUSABLE	FAIL	True	qc_overall=UNUSABLE; tissue_verdict=no_tissue_signal; sort_verdict=FAIL; library_status=OK; blocking_flags=no_tissue_signal;sort_validation_FAIL;warn_ratio_low_read_support;prep_suspect_failed_prep;low_unique_mapping(17.46<50);warn_high_unmapped_short(64.21>40);warn_bias_5p_skew(134.61>2)	monogenic_expectation	0
target2cellsRep3_S5	cluster	V1R_chr6_cl005	V1R	6	3	0	0.0	0.0	0.0	12.0	1.470227525060641	0	trial2	target	2	OK	UNUSABLE	FAIL	True	qc_overall=UNUSABLE; tissue_verdict=no_tissue_signal; sort_verdict=FAIL; library_status=OK; blocking_flags=no_tissue_signal;sort_validation_FAIL;warn_ratio_low_read_support;prep_suspect_failed_prep;low_unique_mapping(17.46<50);warn_high_unmapped_short(64.21>40);warn_bias_5p_skew(134.61>2)	monogenic_expectation	0
